# Time Tags Distribution
# 2024-08-09 13:21:48
# Unit Time Diff: s
# Unit Count: 1
# Time Diff ; Count
 5.2844037E-009 ;  1.6611000E+004
 5.2944120E-009 ;  1.9244000E+004
 5.3044204E-009 ;  1.7552000E+004
 5.3144287E-009 ;  1.6688000E+004
 5.3244370E-009 ;  1.6122000E+004
 5.3344454E-009 ;  1.8687000E+004
 5.3444537E-009 ;  1.7078000E+004
 5.3544621E-009 ;  1.7125000E+004
 5.3644704E-009 ;  1.6611000E+004
 5.3744787E-009 ;  1.6295000E+004
 5.3844871E-009 ;  1.8999000E+004
 5.3944954E-009 ;  1.4954000E+004
 5.4045038E-009 ;  1.7435000E+004
 5.4145121E-009 ;  1.7180000E+004
 5.4245204E-009 ;  1.5017000E+004
 5.4345288E-009 ;  1.8700000E+004
 5.4445371E-009 ;  1.4531000E+004
 5.4545455E-009 ;  2.1018000E+004
 5.4645538E-009 ;  1.3529000E+004
 5.4745621E-009 ;  1.7611000E+004
 5.4845705E-009 ;  1.6742000E+004
 5.4945788E-009 ;  1.4745000E+004
 5.5045872E-009 ;  1.5526000E+004
 5.5145955E-009 ;  1.7352000E+004
 5.5246038E-009 ;  1.7730000E+004
 5.5346122E-009 ;  1.5646000E+004
 5.5446205E-009 ;  1.5094000E+004
 5.5546289E-009 ;  1.4763000E+004
 5.5646372E-009 ;  1.6152000E+004
 5.5746455E-009 ;  1.6321000E+004
 5.5846539E-009 ;  1.7158000E+004
 5.5946622E-009 ;  1.4423000E+004
 5.6046706E-009 ;  1.6327000E+004
 5.6146789E-009 ;  1.4383000E+004
 5.6246872E-009 ;  1.8473000E+004
 5.6346956E-009 ;  1.2170000E+004
 5.6447039E-009 ;  1.9162000E+004
 5.6547123E-009 ;  1.4074000E+004
 5.6647206E-009 ;  1.4619000E+004
 5.6747289E-009 ;  1.6935000E+004
 5.6847373E-009 ;  1.4275000E+004
 5.6947456E-009 ;  1.7430000E+004
 5.7047540E-009 ;  1.3198000E+004
 5.7147623E-009 ;  1.5148000E+004
 5.7247706E-009 ;  1.3895000E+004
 5.7347790E-009 ;  1.5623000E+004
 5.7447873E-009 ;  1.6667000E+004
 5.7547957E-009 ;  1.5475000E+004
 5.7648040E-009 ;  1.4074000E+004
 5.7748123E-009 ;  1.3849000E+004
 5.7848207E-009 ;  1.4318000E+004
 5.7948290E-009 ;  1.7156000E+004
 5.8048374E-009 ;  1.1942000E+004
 5.8148457E-009 ;  1.7818000E+004
 5.8248540E-009 ;  1.4186000E+004
 5.8348624E-009 ;  1.3927000E+004
 5.8448707E-009 ;  1.5767000E+004
 5.8548791E-009 ;  1.1933000E+004
 5.8648874E-009 ;  1.6922000E+004
 5.8748957E-009 ;  1.2623000E+004
 5.8849041E-009 ;  1.4712000E+004
 5.8949124E-009 ;  1.5336000E+004
 5.9049208E-009 ;  1.2767000E+004
 5.9149291E-009 ;  1.6667000E+004
 5.9249374E-009 ;  1.2212000E+004
 5.9349458E-009 ;  1.3747000E+004
 5.9449541E-009 ;  1.6610000E+004
 5.9549625E-009 ;  1.3771000E+004
 5.9649708E-009 ;  1.2883000E+004
 5.9749791E-009 ;  1.5337000E+004
 5.9849875E-009 ;  1.4320000E+004
 5.9949958E-009 ;  1.2888000E+004
 6.0050042E-009 ;  1.4132000E+004
 6.0150125E-009 ;  1.5260000E+004
 6.0250209E-009 ;  1.2569000E+004
 6.0350292E-009 ;  1.4036000E+004
 6.0450375E-009 ;  1.4814000E+004
 6.0550459E-009 ;  1.3305000E+004
 6.0650542E-009 ;  1.2383000E+004
 6.0750626E-009 ;  1.5639000E+004
 6.0850709E-009 ;  1.1697000E+004
 6.0950792E-009 ;  1.3407000E+004
 6.1050876E-009 ;  1.4438000E+004
 6.1150959E-009 ;  1.3303000E+004
 6.1251043E-009 ;  1.2731000E+004
 6.1351126E-009 ;  1.5329000E+004
 6.1451209E-009 ;  1.1557000E+004
 6.1551293E-009 ;  1.3444000E+004
 6.1651376E-009 ;  1.3802000E+004
 6.1751460E-009 ;  1.3270000E+004
 6.1851543E-009 ;  1.3364000E+004
 6.1951626E-009 ;  1.3109000E+004
 6.2051710E-009 ;  1.3115000E+004
 6.2151793E-009 ;  1.2684000E+004
